Chave,Tipo de item,Resumo,Projeto,Unidade de Negócio,Status,Prioridade,Criado,Resolvido_Piloto,Atualizado(a),SLA_Horas_Resolucao,HorasResolucao_Calculated,CumpriuSLA_Resolucao_Calculated,SLA_Violado_Calculated,SLA_Horas_Primeira_Resposta,HorasPrimeiraResposta_Original,CumpriuSLA_PrimeiraResposta_Calculated,Is_Open,Aging_Horas,Em_Risco,Status_Categoria,LeadTime_Horas,Mes_Criacao,Ano_Criacao,Tempo até a primeira resposta,Tempo de resolução,SLA,Primeira Resposta
SUPG-783,Dúvida ,Custeio Hosting GCP BigQuery BI - Junho 2024,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-06-28 12:01:00,2024-06-28 12:02:00,2024-07-31 07:55:00,16.0,0.016666666666666666,Sim,Não,8.0,7.983333333333333,Sim,False,,Não,Fechado,0.016666666666666666,2024-06-30 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPG-784,Bug,"""Erro Inesperado""",Galvani - Suporte,Tribo 2,Concluído,Medium,2024-07-01 16:23:00,2024-11-19 11:03:00,2024-11-19 11:03:00,16.0,3378.6666666666665,Não,Sim,8.0,7.983333333333333,Sim,False,,Não,Fechado,3378.6666666666665,2024-07-31 00:00:00,2024,7:59:00,"-32 days, 10:19:00",Violado,Atingido
SUPG-786,Incidente,Lentidão GSC,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-07-03 11:50:00,2024-07-18 13:48:00,2024-07-18 13:48:00,16.0,361.96666666666664,Não,Sim,8.0,7.983333333333333,Sim,False,,Não,Fechado,361.96666666666664,2024-07-31 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPG-787,Problema,154722 - Liberação pedidos no portal,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-07-11 11:35:00,2024-08-21 11:11:00,2024-08-21 11:11:00,16.0,983.6,Não,Sim,8.0,6.316666666666666,Sim,False,,Não,Fechado,983.6,2024-07-31 00:00:00,2024,6:19:00,3:20:00,Atingido,Atingido
SUPG-788,Incidente,Apoio com GSC - Indisponibilidade,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-07-19 11:11:00,2024-07-23 14:22:00,2024-07-23 14:22:00,16.0,99.18333333333334,Não,Sim,8.0,4.5,Sim,False,,Não,Fechado,99.18333333333334,2024-07-31 00:00:00,2024,4:30:00,"-1 day, 19:59:00",Violado,Atingido
SUPG-789,Bug Legado,Sincronismo do Portal Carteira com SAP,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-07-22 17:19:00,2024-08-21 11:09:00,2024-08-21 11:09:00,16.0,713.8333333333334,Não,Sim,8.0,-69.41666666666667,Sim,False,,Não,Fechado,713.8333333333334,2024-07-31 00:00:00,2024,"-2 days, 21:25:00","-8 days, 9:47:00",Violado,Violado
SUPG-790,Dúvida ,Referente ao SUPG-778 CDHDR,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-07-23 16:19:00,2024-09-10 14:24:00,2024-09-10 14:24:00,16.0,1174.0833333333333,Não,Sim,8.0,7.983333333333333,Sim,False,,Não,Fechado,1174.0833333333333,2024-07-31 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPG-791,Bug Legado,Resultados Vulnerabilidades,Galvani - Suporte,Tribo 2,Encerrado,Medium,2024-07-26 14:32:00,2024-09-25 12:46:00,2024-09-25 12:46:00,16.0,1462.2333333333333,Não,Sim,8.0,-178.96666666666667,Sim,False,,Não,Fechado,1462.2333333333333,2024-07-31 00:00:00,2024,"-7 days, 10:58:00","-7 days, 10:53:00",Violado,Violado
SUPG-792,Dúvida ,Custeio Hosting GCP BigQuery BI - Julho 2024,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-07-31 07:55:00,2024-07-31 07:55:00,2024-08-30 07:32:00,16.0,0.0,Sim,Não,8.0,8.0,Sim,False,,Não,Fechado,0.0,2024-07-31 00:00:00,2024,8:00:00,8:00:00,Atingido,Atingido
SUPG-793,Incidente,Acessos necessários para cofre,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-08-02 17:10:00,2024-08-05 09:37:00,2024-08-05 09:37:00,16.0,64.45,Não,Sim,8.0,7.983333333333333,Sim,False,,Não,Fechado,64.45,2024-08-31 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPG-794,Dúvida ,Pedido 15626 bloqueado,Galvani - Suporte,Tribo 2,Concluído,Lowest,2024-08-12 14:45:00,2024-09-03 14:33:00,2024-09-09 09:45:00,40.0,527.8,Não,Sim,20.0,-90.26666666666667,Sim,False,,Não,Fechado,527.8,2024-08-31 00:00:00,2024,"-3 days, 18:16:00","-4 days, 16:20:00",Violado,Violado
SUPG-797,Problema,Problema na comunicação Portal de Crédito x PO SAP (QA),Galvani - Suporte,Tribo 2,Concluído,Medium,2024-08-21 21:29:00,2024-09-27 16:00:00,2024-09-27 16:00:00,16.0,882.5166666666667,Não,Sim,8.0,8.0,Sim,False,,Não,Fechado,882.5166666666667,2024-08-31 00:00:00,2024,8:00:00,8:00:00,Atingido,Atingido
SUPG-799,Dúvida ,Custeio Hosting GCP BigQuery BI - Agosto 2024,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-08-30 07:32:00,2024-08-30 07:33:00,2024-09-30 10:49:00,16.0,0.016666666666666666,Sim,Não,8.0,8.0,Sim,False,,Não,Fechado,0.016666666666666666,2024-08-31 00:00:00,2024,8:00:00,8:00:00,Atingido,Atingido
SUPG-801,Dúvida ,Vulnerabilidades relacionadas às versões de Java e .NET ,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-09-05 08:23:00,2024-09-26 14:26:00,2024-09-26 14:26:00,16.0,510.05,Não,Sim,8.0,7.983333333333333,Sim,False,,Não,Fechado,510.05,2024-09-30 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPG-802,Bug Legado, Integração portal carteira x sap 156487,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-09-10 14:16:00,2024-09-17 22:40:00,2024-09-17 22:40:00,16.0,176.4,Não,Sim,8.0,-68.0,Sim,False,,Não,Fechado,176.4,2024-09-30 00:00:00,2024,"-2 days, 20:00:00","-2 days, 20:00:00",Violado,Violado
SUPG-803,Dúvida ,Erro Baixa Portal Carteira,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-09-17 14:11:00,2024-10-15 10:23:00,2024-10-15 13:28:00,16.0,668.2,Não,Sim,8.0,7.033333333333333,Sim,False,,Não,Fechado,668.2,2024-09-30 00:00:00,2024,7:02:00,"-1 day, 8:23:00",Violado,Atingido
SUPG-804,Bug,156669 - Campo texto e Paga Retira - Portal Comercial,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-09-17 16:28:00,2025-01-07 14:34:00,2025-01-07 14:34:00,16.0,2686.1,Não,Sim,8.0,-228.81666666666666,Sim,False,,Não,Fechado,2686.1,2024-09-30 00:00:00,2024,"-9 days, 12:49:00","-9 days, 9:50:00",Violado,Violado
SUPG-806,Bug,Pedido implantado no sap x visualização no portal comercial,Galvani - Suporte,Tribo 2,Finalizado,Medium,2024-09-26 13:58:00,2024-11-19 11:04:00,2024-11-19 11:04:00,16.0,1293.1,Não,Sim,8.0,-47.36666666666667,Sim,False,,Não,Fechado,1293.1,2024-09-30 00:00:00,2024,"-1 day, 23:22:00","-2 days, 15:32:00",Violado,Violado
SUPG-807,Dúvida ,Custeio Hosting GCP BigQuery BI - Setembro 2024,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-09-30 10:49:00,2024-09-30 10:50:00,2024-09-30 10:50:00,16.0,0.016666666666666666,Sim,Não,8.0,7.983333333333333,Sim,False,,Não,Fechado,0.016666666666666666,2024-09-30 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPG-822,Bug Legado,Alteração Fichas cadastral no Portal de crédito (download),Galvani - Suporte,Tribo 2,Concluído,Medium,2024-10-31 09:55:00,2025-01-15 09:44:00,2025-01-16 10:08:00,16.0,1823.8166666666666,Não,Sim,8.0,1.0,Sim,False,,Não,Fechado,1823.8166666666666,2024-10-31 00:00:00,2024,1:00:00,1:00:00,Atingido,Atingido
SUPG-823,Dúvida ,157890 Mundança Pricing - email erro,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-10-31 10:21:00,2025-02-25 10:47:00,2025-02-25 10:47:00,16.0,2808.4333333333334,Não,Sim,8.0,1.0,Sim,False,,Não,Fechado,2808.4333333333334,2024-10-31 00:00:00,2024,1:00:00,1:00:00,Atingido,Atingido
SUPG-824,Dúvida ,Custeio Hosting GCP BigQuery BI - Outubro 2024,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-10-31 11:26:00,2024-10-31 14:12:00,2024-10-31 14:12:00,16.0,2.7666666666666666,Sim,Não,8.0,5.233333333333333,Sim,False,,Não,Fechado,2.7666666666666666,2024-10-31 00:00:00,2024,5:14:00,5:14:00,Atingido,Atingido
SUPG-825,Dúvida ,Central aprovação desconto,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-11-05 14:55:00,2024-12-03 14:05:00,2024-12-03 14:05:00,16.0,671.1666666666666,Não,Sim,8.0,1.0,Sim,False,,Não,Fechado,671.1666666666666,2024-11-30 00:00:00,2024,1:00:00,1:00:00,Atingido,Atingido
SUPG-826,Dúvida ,158188 Erro consulta Serasa - Portal de Crédito e Cobrança,Galvani - Suporte,Tribo 2,Concluído,Lowest,2024-11-07 15:01:00,2024-11-22 10:14:00,2024-11-22 10:14:00,40.0,355.21666666666664,Não,Sim,20.0,23.983333333333334,Não,False,,Não,Fechado,355.21666666666664,2024-11-30 00:00:00,2024,23:59:00,23:59:00,Atingido,Atingido
SUPG-828,Problema,Erro login portal comercial,Galvani - Suporte,Tribo 2,Concluído,Highest,2024-11-08 10:25:00,2024-11-11 10:28:00,2024-11-11 10:28:00,4.0,72.05,Não,Sim,2.0,3.716666666666667,Não,False,,Não,Fechado,72.05,2024-11-30 00:00:00,2024,3:43:00,3:43:00,Atingido,Atingido
SUPG-829,Problema,Aprovação APP Limite de crédito - Cliente,Galvani - Suporte,Tribo 2,Concluído,Lowest,2024-11-12 14:17:00,2025-01-07 10:49:00,2025-01-07 10:50:00,40.0,1340.5333333333333,Não,Sim,20.0,-90.73333333333333,Sim,False,,Não,Fechado,1340.5333333333333,2024-11-30 00:00:00,2024,"-3 days, 18:44:00","-3 days, 18:44:00",Violado,Violado
SUPG-832,Dúvida ,Custeio Hosting GCP BigQuery BI - Novembro 2024,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-11-29 14:12:00,2024-11-29 14:12:00,2024-12-31 06:23:00,16.0,0.0,Sim,Não,8.0,7.983333333333333,Sim,False,,Não,Fechado,0.0,2024-11-30 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPG-833,Bug Legado,Lentidão ambiente QA Portalcc,Galvani - Suporte,Tribo 2,Concluído,Lowest,2024-12-02 16:00:00,2024-12-11 10:56:00,2024-12-11 10:56:00,40.0,210.93333333333334,Não,Sim,20.0,-26.433333333333334,Sim,False,,Não,Fechado,210.93333333333334,2024-12-31 00:00:00,2024,"-1 day, 2:26:00","-1 day, 2:26:00",Violado,Violado
SUPG-834,Dúvida ,158895 Correções de Vulnerabilidades Portal CC,Galvani - Suporte,Tribo 2,Concluído,Lowest,2024-12-04 10:55:00,2025-03-11 08:33:00,2025-03-11 08:33:00,40.0,2325.633333333333,Não,Sim,20.0,3.716666666666667,Sim,False,,Não,Fechado,2325.633333333333,2024-12-31 00:00:00,2024,3:43:00,3:43:00,Atingido,Atingido
SUPG-838,Incidente,Ajustar desconto em Dolar - Portal Comercial,Galvani - Suporte,Tribo 2,Concluído,Lowest,2024-12-30 16:29:00,2025-01-07 14:19:00,2025-01-07 14:19:00,40.0,189.83333333333334,Não,Sim,20.0,23.816666666666666,Não,False,,Não,Fechado,189.83333333333334,2024-12-31 00:00:00,2024,23:49:00,23:49:00,Atingido,Atingido
SUPG-839,Dúvida ,Custeio Hosting GCP BigQuery BI - Dezembro 2024,Galvani - Suporte,Tribo 2,Concluído,Medium,2024-12-31 06:23:00,2024-12-31 06:23:00,2025-01-31 10:41:00,16.0,0.0,Sim,Não,8.0,8.0,Sim,False,,Não,Fechado,0.0,2024-12-31 00:00:00,2024,8:00:00,8:00:00,Atingido,Atingido
SUPG-840,Bug Legado,159393 - Acumuladores Moura - Bloqueio B7,Galvani - Suporte,Tribo 2,Finalizado,Lowest,2025-01-02 13:42:00,2025-03-11 08:13:00,2025-03-11 08:13:00,40.0,1626.5166666666667,Não,Sim,20.0,-398.78333333333336,Sim,False,,Não,Fechado,1626.5166666666667,2025-01-31 00:00:00,2025,"-16 days, 14:47:00","-16 days, 14:47:00",Violado,Violado
SUPG-841,Problema,Vulnerabilidades App Janeiro 2025,Galvani - Suporte,Tribo 2,Finalizado,Lowest,2025-01-15 16:45:00,2025-03-11 08:34:00,2025-03-11 08:34:00,40.0,1311.8166666666666,Não,Sim,20.0,-80.18333333333334,Sim,False,,Não,Fechado,1311.8166666666666,2025-01-31 00:00:00,2025,"-3 days, 8:11:00","-3 days, 8:11:00",Violado,Violado
SUPG-842,Problema,Erro aprovação Lista de Preço App,Galvani - Suporte,Tribo 2,Concluído,Lowest,2025-01-24 18:32:00,2025-02-04 11:14:00,2025-02-04 11:14:00,40.0,256.7,Não,Sim,20.0,1.0,Sim,False,,Não,Fechado,256.7,2025-01-31 00:00:00,2025,1:00:00,1:00:00,Atingido,Atingido
SUPG-843,Dúvida ,Custeio Hosting GCP BigQuery BI - Janeiro 2025,Galvani - Suporte,Tribo 2,Concluído,Medium,2025-01-31 10:41:00,2025-01-31 10:41:00,2025-02-28 14:05:00,16.0,0.0,Sim,Não,8.0,7.983333333333333,Sim,False,,Não,Fechado,0.0,2025-01-31 00:00:00,2025,7:59:00,7:59:00,Atingido,Atingido
SUPG-846,Bug,Portal Comercial - Ajustar desconto por antecipação,Galvani - Suporte,Tribo 2,Finalizado,Lowest,2025-02-06 07:59:00,2025-02-25 10:46:00,2025-02-25 10:46:00,40.0,458.78333333333336,Não,Sim,20.0,23.966666666666665,Não,False,,Não,Fechado,458.78333333333336,2025-02-28 00:00:00,2025,23:58:00,23:58:00,Atingido,Atingido
SUPG-852,Incidente,RFC Simulação Ordem de Vendas - Portal Comercial,Galvani - Suporte,Tribo 2,Concluído,Lowest,2025-02-26 11:01:00,2025-03-21 15:03:00,2025-03-21 15:03:00,40.0,556.0333333333333,Não,Sim,20.0,-120.6,Sim,False,,Não,Fechado,556.0333333333333,2025-02-28 00:00:00,2025,"-5 days, 0:36:00","-5 days, 0:36:00",Violado,Violado
SUPG-854,Dúvida ,Custeio Hosting GCP BigQuery BI - Fevereiro 2025,Galvani - Suporte,Tribo 2,Concluído,Medium,2025-02-28 14:05:00,2025-02-28 14:06:00,2025-02-28 14:06:00,16.0,0.016666666666666666,Sim,Não,8.0,7.983333333333333,Sim,False,,Não,Fechado,0.016666666666666666,2025-02-28 00:00:00,2025,7:59:00,7:59:00,Atingido,Atingido
SUPG-857,Bug,Erro de APP - Autorização,Galvani - Suporte,Tribo 2,Concluído,Lowest,2025-03-21 14:22:00,2025-03-31 23:25:00,2025-03-31 23:25:00,40.0,249.05,Não,Sim,20.0,-70.43333333333334,Sim,False,,Não,Fechado,249.05,2025-03-31 00:00:00,2025,"-2 days, 22:26:00","-2 days, 22:26:00",Violado,Violado
SUPG-858,Dúvida ,Custeio Hosting GCP BigQuery BI - Março 2025,Galvani - Suporte,Tribo 2,Concluído,Medium,2025-03-31 11:25:00,2025-03-31 11:26:00,2025-03-31 11:36:00,16.0,0.016666666666666666,Sim,Não,8.0,7.983333333333333,Sim,False,,Não,Fechado,0.016666666666666666,2025-03-31 00:00:00,2025,7:59:00,7:59:00,Atingido,Atingido
SUPY-1735,Bug,Nomenclatura representantes e Consultoria/Gerência comercial,Yara - Suporte,Tribo 2,Encerrado,Medium,2023-10-24 15:55:00,,2024-02-28 10:13:00,16.0,,Pendente,N/A,8.0,7.983333333333333,Sim,False,,Não,Fechado,,2023-10-31 00:00:00,2023,7:59:00,7:59:00,Atingido,Atingido
SUPY-1736,Bug,Cliente permanece bloqueado mesmo sem títulos vencidos.,Yara - Suporte,Tribo 2,Concluído,Medium,2023-10-30 09:54:00,,2024-01-03 18:04:00,16.0,,Pendente,N/A,8.0,-50.333333333333336,Sim,False,,Não,Fechado,,2023-10-31 00:00:00,2023,"-2 days, 2:20:00","-2 days, 2:20:00",Violado,Violado
SUPY-1741,Bug,Ordem consumindo saldo Rem venda ordem mesmo inteiramente faturada e compensada,Yara - Suporte,Tribo 2,Concluído,Medium,2023-11-24 20:41:00,,2024-01-15 15:50:00,16.0,,Pendente,N/A,8.0,7.983333333333333,Sim,False,,Não,Fechado,,2023-11-30 00:00:00,2023,7:59:00,7:59:00,Atingido,Atingido
SUPY-1743,Bug Legado,Título com pagamento parcial – não aparece no portal de crédito,Yara - Suporte,Tribo 2,Concluído,Medium,2024-01-03 17:43:00,2024-02-20 14:30:00,2024-02-26 11:59:00,16.0,1148.7833333333333,Não,Sim,8.0,-47.88333333333333,Sim,False,,Não,Fechado,1148.7833333333333,2024-01-31 00:00:00,2024,"-1 day, 23:53:00","-1 day, 23:53:00",Violado,Violado
SUPY-1744,Incidente,OV 833022 trancada na devolução para SAP - Ambiente QAS,Yara - Suporte,Tribo 2,Concluído,Medium,2024-01-11 12:16:00,2024-01-11 14:56:00,2024-01-11 14:56:00,16.0,2.6666666666666665,Sim,Não,8.0,7.983333333333333,Sim,False,,Não,Fechado,2.6666666666666665,2024-01-31 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPY-1745,Incidente,Login no Portal de Crédito Via Sales Force - Usuário inválido,Yara - Suporte,Tribo 2,Concluído,Medium,2024-01-23 16:51:00,2024-01-26 11:33:00,2024-01-26 11:33:00,16.0,66.7,Não,Sim,8.0,7.983333333333333,Sim,False,,Não,Fechado,66.7,2024-01-31 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPY-1746,Bug,BUG - Informações das propostas estão aparecendo zeradas - PRD,Yara - Suporte,Tribo 2,Encerrado,Medium,2024-01-24 15:36:00,2024-02-01 10:01:00,2024-02-01 10:01:00,16.0,186.41666666666666,Não,Sim,8.0,-43.63333333333333,Sim,False,,Não,Fechado,186.41666666666666,2024-01-31 00:00:00,2024,"-1 day, 19:38:00","-1 day, 19:38:00",Violado,Violado
SUPY-1747,Incidente,Alteração da data de vigência do LC,Yara - Suporte,Tribo 2,Concluído,Medium,2024-01-26 11:39:00,2024-02-08 10:36:00,2024-02-26 13:35:00,16.0,310.95,Não,Sim,8.0,-54.45,Sim,False,,Não,Fechado,310.95,2024-01-31 00:00:00,2024,"-2 days, 6:27:00","-2 days, 6:27:00",Violado,Violado
SUPY-1748,Incidente,Relatório de propostas com informações duplicadas,Yara - Suporte,Tribo 2,Concluído,High,2024-02-08 13:37:00,2024-02-15 12:47:00,2024-02-15 12:47:00,6.0,167.16666666666666,Não,Sim,3.0,-60.18333333333333,Sim,False,,Não,Fechado,167.16666666666666,2024-02-29 00:00:00,2024,"-2 days, 12:11:00","-2 days, 12:11:00",Violado,Violado
SUPY-1749,Incidente,Extração de relatório do portal de crédito e cobrança,Yara - Suporte,Tribo 2,Concluído,Medium,2024-02-09 11:08:00,2024-03-07 09:36:00,2024-03-07 09:36:00,16.0,646.4666666666667,Não,Sim,8.0,-162.28333333333333,Sim,False,,Não,Fechado,646.4666666666667,2024-02-29 00:00:00,2024,"-6 days, 18:17:00","-6 days, 18:17:00",Violado,Violado
SUPY-1750,Incidente,Atualização_Relatório_Clientes_Propostas_Comitês - Base Supy1693,Yara - Suporte,Tribo 2,Concluído,Medium,2024-02-14 10:52:00,2024-03-07 09:36:00,2024-03-07 09:36:00,16.0,526.7333333333333,Não,Sim,8.0,-138.36666666666667,Sim,False,,Não,Fechado,526.7333333333333,2024-02-29 00:00:00,2024,"-5 days, 18:22:00","-5 days, 18:22:00",Violado,Violado
SUPY-1751,Incidente,Exclusão de proposta - erro ao clicar em editar proposta,Yara - Suporte,Tribo 2,Concluído,Medium,2024-02-15 14:40:00,2024-04-10 12:23:00,2024-04-10 12:23:00,16.0,1317.7166666666667,Não,Sim,8.0,-264.8666666666667,Sim,False,,Não,Fechado,1317.7166666666667,2024-02-29 00:00:00,2024,"-11 days, 0:52:00","-11 days, 0:52:00",Violado,Violado
SUPY-1752,Incidente,Alteração de Vigencia e valor do LC - 31/03/2023,Yara - Suporte,Tribo 2,Concluído,Medium,2024-02-19 10:50:00,2024-02-22 08:49:00,2024-02-22 08:49:00,16.0,69.98333333333333,Não,Sim,8.0,-28.466666666666665,Sim,False,,Não,Fechado,69.98333333333333,2024-02-29 00:00:00,2024,"-1 day, 4:28:00","-1 day, 4:28:00",Violado,Violado
SUPY-1753,Incidente,Alteração de Vigência do LC - 31/01/2024,Yara - Suporte,Tribo 2,Concluído,Medium,2024-02-19 10:51:00,2024-02-22 08:51:00,2024-02-22 08:51:00,16.0,70.0,Não,Sim,8.0,-28.416666666666668,Sim,False,,Não,Fechado,70.0,2024-02-29 00:00:00,2024,"-1 day, 4:25:00","-1 day, 4:25:00",Violado,Violado
SUPY-1754,Incidente,Call - RITM1489321 (INC0738083),Yara - Suporte,Tribo 2,Concluído,Medium,2024-02-20 16:04:00,2024-02-21 09:52:00,2024-02-21 09:52:00,16.0,17.8,Não,Sim,8.0,4.2,Sim,False,,Não,Fechado,17.8,2024-02-29 00:00:00,2024,4:12:00,4:12:00,Atingido,Atingido
SUPY-1755,Incidente,Problema no Login do Portal de Crédito via Sales Force - Análise PORTAL DE CRÉDITO,Yara - Suporte,Tribo 2,Concluído,Medium,2024-02-22 15:46:00,2024-02-28 10:07:00,2024-02-28 10:07:00,16.0,138.35,Não,Sim,8.0,-71.78333333333333,Sim,False,,Não,Fechado,138.35,2024-02-29 00:00:00,2024,"-2 days, 23:47:00","-2 days, 23:47:00",Violado,Violado
SUPY-1756,Incidente,OVs Aguardando Envio por Muito Tempo,Yara - Suporte,Tribo 2,Concluído,Medium,2024-02-27 15:05:00,2024-03-20 14:02:00,2024-03-20 14:02:00,16.0,526.95,Não,Sim,8.0,-188.88333333333333,Sim,False,,Não,Fechado,526.95,2024-02-29 00:00:00,2024,"-7 days, 20:53:00","-7 days, 20:53:00",Violado,Violado
SUPY-1757,Incidente,Relatório Base Categorização de clientes,Yara - Suporte,Tribo 2,Concluído,Medium,2024-02-28 10:09:00,2024-03-20 14:07:00,2024-03-20 14:07:00,16.0,507.96666666666664,Não,Sim,8.0,-51.11666666666667,Sim,False,,Não,Fechado,507.96666666666664,2024-02-29 00:00:00,2024,"-2 days, 3:07:00","-2 days, 3:07:00",Violado,Violado
SUPY-1758,Incidente,Alteração de Vigência e valor do LC - 31/03/2023 e valor máximo 200Kbrl,Yara - Suporte,Tribo 2,Concluído,Medium,2024-03-07 07:48:00,2024-03-11 11:19:00,2024-03-11 11:19:00,16.0,99.51666666666667,Não,Sim,8.0,-45.75,Sim,False,,Não,Fechado,99.51666666666667,2024-03-31 00:00:00,2024,"-1 day, 21:45:00","-1 day, 21:45:00",Violado,Violado
SUPY-1759,Incidente,Emissão de relatório com informações de Garantia,Yara - Suporte,Tribo 2,Concluído,Medium,2024-03-12 12:02:00,2024-03-21 16:24:00,2024-03-21 16:24:00,16.0,220.36666666666667,Não,Sim,8.0,-68.86666666666666,Sim,False,,Não,Fechado,220.36666666666667,2024-03-31 00:00:00,2024,"-2 days, 20:52:00","-2 days, 20:52:00",Violado,Violado
SUPY-1762,Incidente,Falha Comunicação PI - QAS,Yara - Suporte,Tribo 2,Concluído,Medium,2024-05-08 15:40:00,2024-05-16 14:25:00,2024-05-16 14:25:00,16.0,190.75,Não,Sim,8.0,-93.25,Sim,False,,Não,Fechado,190.75,2024-05-31 00:00:00,2024,"-3 days, 21:15:00","-3 days, 21:15:00",Violado,Violado
SUPY-1764,Incidente,Usuário ROBERTA PRYLUCKI DA SILVA com mensagem de usuário inválido ao realizar login - ITSK0692836,Yara - Suporte,Tribo 2,Concluído,Medium,2024-05-15 09:05:00,2024-05-16 15:52:00,2024-05-16 15:52:00,16.0,30.783333333333335,Não,Sim,8.0,7.983333333333333,Sim,False,,Não,Fechado,30.783333333333335,2024-05-31 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPY-1766,Incidente,Usuário com erro 400 ao realizar login - ITSK0693296,Yara - Suporte,Tribo 2,Concluído,Medium,2024-05-16 09:51:00,2024-05-16 15:50:00,2024-05-16 15:50:00,16.0,5.983333333333333,Sim,Não,8.0,7.983333333333333,Sim,False,,Não,Fechado,5.983333333333333,2024-05-31 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPY-1767,Incidente,Servidor com dados de Rating diferente comparado ao Portal de crédito - ITSK0697178,Yara - Suporte,Tribo 2,Concluído,Medium,2024-05-28 15:00:00,2024-07-10 17:51:00,2024-07-10 17:51:00,16.0,1034.85,Não,Sim,8.0,-325.4,Sim,False,,Não,Fechado,1034.85,2024-05-31 00:00:00,2024,"-13 days, 13:24:00","-13 days, 13:24:00",Violado,Violado
SUPY-1768,Incidente,Usuario jorge.sperotto@yara.com sem acesso ao portal do cliente pelo SSO do SalesForce,Yara - Suporte,Tribo 2,Concluído,Medium,2024-06-04 12:19:00,2024-06-07 11:27:00,2024-07-04 16:48:00,16.0,71.13333333333334,Não,Sim,8.0,-45.766666666666666,Sim,False,,Não,Fechado,71.13333333333334,2024-06-30 00:00:00,2024,"-1 day, 21:46:00","-1 day, 21:46:00",Violado,Violado
SUPY-1769,Incidente,usuário caribi.ramos@yara.com está tendo erro 400 ao acessar a página do portal de crédito - ITSK0699689,Yara - Suporte,Tribo 2,Concluído,Medium,2024-06-04 16:04:00,2024-06-10 15:48:00,2024-07-04 16:48:00,16.0,143.73333333333332,Não,Sim,8.0,-41.5,Sim,False,,Não,Fechado,143.73333333333332,2024-06-30 00:00:00,2024,"-1 day, 17:30:00","-1 day, 17:30:00",Violado,Violado
SUPY-1770,Incidente,Razão social alterada no SAP não reflete no nome do cliente - ITSK0700612,Yara - Suporte,Tribo 2,Concluído,Medium,2024-06-13 14:14:00,2024-07-10 17:53:00,2024-07-10 17:53:00,16.0,651.65,Não,Sim,8.0,-215.21666666666667,Sim,False,,Não,Fechado,651.65,2024-06-30 00:00:00,2024,"-8 days, 23:13:00","-8 days, 23:13:00",Violado,Violado
SUPY-1773,Incidente,Emissão de relatório com informações de garantias - ITSK0706371,Yara - Suporte,Tribo 2,Concluído,Medium,2024-06-26 10:16:00,2024-06-27 15:40:00,2024-06-27 16:16:00,16.0,29.4,Não,Sim,8.0,-41.61666666666667,Sim,False,,Não,Fechado,29.4,2024-06-30 00:00:00,2024,"-1 day, 17:37:00","-1 day, 17:37:00",Violado,Violado
SUPY-1774,Bug Legado,[INC0796101] Informações do portal Serasa estão incompletas no portal - ITSK0710232,Yara - Suporte,Tribo 2,Encerrado,Medium,2024-07-11 15:21:00,2024-10-03 11:37:00,2024-10-03 11:37:00,16.0,2012.2666666666667,Não,Sim,8.0,-532.0333333333333,Sim,False,,Não,Fechado,2012.2666666666667,2024-07-31 00:00:00,2024,"-22 days, 4:02:00","-22 days, 4:02:00",Violado,Violado
SUPY-1775,Incidente,Títulos com condição G100 não estão sendo reconhecidos - ITSK0711136,Yara - Suporte,Tribo 2,Concluído,Medium,2024-07-16 15:20:00,2024-07-26 17:33:00,2024-07-29 13:01:00,16.0,242.21666666666667,Não,Sim,8.0,-87.66666666666667,Sim,False,,Não,Fechado,242.21666666666667,2024-07-31 00:00:00,2024,"-3 days, 15:40:00","-3 days, 15:40:00",Violado,Violado
